source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
1165859359148269568,231.90649696575676,10.593028129633982,36.547564682283,-424.071325226138,-262.34448396278765,9.297941,10.053342,8.453576
2123090918115439360,272.73595189476856,49.970597904414085,36.544448082294124,-14.649381046699647,-224.22456105552345,16.991035,16.425446,14.825342
5941689784906655616,245.07221958359943,-48.22929092505653,36.54352446989484,-399.85787475748657,-784.9728737246269,8.612079,9.114721,7.9466844
2057244911946825088,305.52204055682137,35.699754341537286,36.54020590120342,108.71279930774983,8.6479749460442,14.055237,15.804686,12.798419
2292498687560557056,287.29217458985556,76.55997286807307,36.536282978464904,52.39022129187438,-119.46885379510789,5.0320315,5.197058,4.75209
4033926506668450816,180.82503053845934,38.87769546776052,36.535979209812965,276.37995475202166,-486.8751333558416,17.075329,,
3346787883122375680,89.0100431858268,13.910827232533812,36.531953076566666,368.1237310858914,-482.5849307731262,16.928003,17.410473,16.305935
5611862714871790720,111.2439910967346,-28.524385073326084,36.53112391369215,-10.158651458654697,-3.2494598723846715,20.567907,20.549408,19.22798
4116510481518690304,264.9014071642428,-23.41460141983975,36.5289840098009,-11.513758278422008,6.929177071796467,20.10238,20.2417,18.711407
5938742337829520256,256.88098795280564,-48.24848094368044,36.527404396364716,26.33218060451554,-35.90150109022393,8.997698,9.617697,8.246007
3956837478702863744,194.2176628609236,23.49729144199263,36.522004571854545,74.8917251463747,8.558286268805885,12.652977,14.118279,11.462788
4049899352660748032,271.8401390734715,-30.93863937780116,36.5205706327146,228.8436615653854,-142.52334859018197,9.758052,10.487629,8.929552
716109930305855360,132.63392508684714,33.28468307227289,36.52006884981414,-63.320437825862314,-83.55226679771539,6.090416,6.346103,5.6688423
2890783233848205952,90.35658148744194,-32.41928517351638,36.51815761813185,41.271548685357956,140.75605760937185,13.155169,14.909396,11.889451
5730445323098531456,136.08572708710162,-15.914386890424884,36.512080559017114,-107.74199295343672,-30.685722106280906,8.463984,8.978302,7.7906265
6261297199214270464,235.6080408493583,-17.206010521813113,36.51078906628731,-254.8441771249125,-61.829146121878594,12.032744,13.335913,10.904473
4008897773729524224,186.80768310744068,27.02434012080881,36.51053827507234,83.82417657354225,-242.08734732323734,8.856892,9.432589,8.06918
5954236032871014528,268.06825448206126,-45.83951723294343,36.507196129964754,-76.02399287094889,19.368042652229704,12.540641,14.100878,11.322473
5779113315521020416,242.26854138394523,-77.98322812226078,36.50395110743922,-33.46471236595215,-134.79293421276773,13.700214,15.41939,12.4520035
4008897567571892480,186.80762159898134,27.02357661233307,36.503803139426374,94.19393877672982,-247.84085753743608,8.485205,9.003921,7.780341
